MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
50,60.0,5586,0,0,5,6,1920,3,4,4,3,6,0.0,0.0,901.0,2,4,1088,110,0,1198,0.0,0.0,1,0,4,1,3,7,6,3,0.0,1,0.0,3,3,0,0,98,0,0,0,0,0,9,2008,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
160,24.0,1920,3,0,4,4,1971,3,4,4,3,0,471.0,0.0,765.0,0,4,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,2,3,1971.0,3,440.0,5,5,2,240,36,0,0,0,0,0,8,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
60,100.0,10839,0,0,5,4,1997,3,2,4,3,6,0.0,0.0,926.0,0,4,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,6,5,1997.0,0,470.0,5,5,2,0,36,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
180,21.0,1890,3,0,3,6,1972,3,2,4,0,0,495.0,0.0,630.0,2,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,6,3,0.0,1,0.0,3,3,2,88,0,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
60,43.0,10667,1,0,6,5,1996,2,2,4,0,2,385.0,344.0,799.0,0,4,827,834,0,1661,1.0,0.0,2,1,3,1,2,6,6,5,1996.0,2,550.0,5,5,2,158,61,0,0,0,0,0,4,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,40.0,4400,3,0,5,7,1920,3,1,4,3,6,0.0,0.0,648.0,4,0,734,384,0,1118,0.0,0.0,1,0,2,1,3,6,6,3,1990.0,3,440.0,5,5,2,0,0,0,0,0,0,0,10,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45,50.0,6000,3,0,5,6,1926,2,4,4,3,6,0.0,0.0,884.0,2,4,904,0,0,904,0.0,0.0,1,0,2,1,3,4,6,3,1926.0,3,180.0,5,5,2,0,0,105,0,0,0,0,1,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,40.0,4280,3,0,4,5,1913,3,4,4,3,3,365.0,0.0,440.0,4,4,694,0,0,694,0.0,0.0,1,0,2,1,2,4,6,2,1990.0,3,352.0,2,5,1,0,0,34,0,0,0,0,3,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50,67.0,12354,3,0,5,7,1920,3,4,0,2,6,0.0,0.0,684.0,2,4,684,512,0,1196,0.0,0.0,1,0,3,1,2,7,6,3,2005.0,3,528.0,5,5,2,0,46,0,0,0,0,800,8,2009,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
90,92.0,12108,3,0,3,3,1955,3,4,4,3,0,133.0,0.0,1440.0,4,1,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,6,3,0.0,1,0.0,3,3,2,0,0,0,0,0,0,0,9,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,52.0,6240,3,0,4,6,1930,3,4,4,3,6,0.0,0.0,1078.0,4,4,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,6,2,1930.0,3,360.0,5,5,1,0,0,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
120,53.0,3922,3,0,6,4,2006,2,0,4,0,6,0.0,0.0,1258.0,0,4,1258,0,0,1258,0.0,0.0,2,0,2,1,2,6,6,2,2007.0,0,648.0,5,5,2,144,16,0,0,0,0,0,6,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,70.0,8750,3,0,6,4,1994,2,2,4,3,2,642.0,0.0,915.0,0,4,933,975,0,1908,1.0,0.0,2,1,4,1,2,8,6,5,1994.0,3,493.0,5,5,2,144,133,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,73.0,9855,3,0,5,4,1956,3,4,4,3,6,0.0,0.0,1436.0,1,4,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,6,2,1956.0,3,480.0,5,5,2,0,0,0,0,0,0,0,11,2009,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,137.0,16492,0,0,5,5,1966,2,4,4,3,0,247.0,713.0,1517.0,0,4,1888,0,0,1888,0.0,0.0,2,1,2,1,2,6,4,2,1966.0,0,578.0,5,5,2,0,0,0,0,0,0,0,6,2010,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,74.2072072072072,11214,0,0,6,4,1998,2,2,4,3,6,0.0,0.0,930.0,2,4,956,930,0,1886,0.0,0.0,2,1,4,1,2,10,6,5,1998.0,0,431.0,5,5,2,89,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,50.0,8600,3,0,5,5,1937,3,4,4,3,6,0.0,0.0,780.0,4,4,780,596,0,1376,0.0,0.0,2,0,3,1,3,7,6,2,1937.0,3,198.0,5,5,0,0,0,0,0,0,0,0,6,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50,50.0,6000,3,0,2,6,1948,3,4,4,3,0,331.0,0.0,649.0,0,4,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,6,3,1981.0,3,308.0,5,5,2,0,176,0,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,70.0,5684,3,0,5,7,1930,3,4,4,3,6,0.0,0.0,813.0,0,0,813,0,0,813,0.0,0.0,1,0,2,1,2,5,6,3,1932.0,3,270.0,1,1,0,0,113,0,0,0,0,0,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,62.0,70761,0,1,6,4,1975,3,2,4,1,0,655.0,0.0,1533.0,4,4,1533,0,0,1533,1.0,0.0,2,0,2,1,2,5,6,5,1975.0,3,576.0,5,5,2,200,54,0,0,0,0,0,12,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,81.15789473684211,9303,0,0,5,4,1996,2,0,4,3,0,742.0,0.0,872.0,0,4,888,868,0,1756,1.0,0.0,2,1,3,1,3,7,6,3,1996.0,0,422.0,5,5,2,144,122,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,75.0,9000,3,0,7,4,2008,2,2,4,3,6,0.0,0.0,768.0,0,4,786,804,0,1590,0.0,0.0,2,1,3,1,2,6,6,3,2008.0,2,676.0,5,5,2,0,30,0,0,0,0,0,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
90,63.0,9297,3,0,4,4,1976,3,4,4,3,0,1606.0,0.0,1728.0,4,4,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,6,3,1976.0,3,560.0,5,5,2,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20,80.0,9600,3,0,6,5,1973,3,4,4,3,0,916.0,0.0,1242.0,1,4,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,6,5,1973.0,3,528.0,5,5,2,0,0,0,0,0,0,0,9,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,34.0,4571,3,0,4,4,1916,3,4,4,3,6,0.0,0.0,624.0,1,4,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,6,3,1916.0,3,513.0,1,1,2,0,0,96,0,0,0,0,5,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,88.15,53227,0,1,3,5,1954,3,2,4,1,1,1116.0,0.0,1364.0,0,4,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,2,2,1954.0,0,529.0,5,5,2,224,137,0,0,0,0,0,3,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,61.777292576419214,5100,3,0,7,6,1925,3,4,4,3,6,0.0,0.0,588.0,1,4,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,6,2,1925.0,3,228.0,5,5,2,192,63,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50,55.78947368421053,7015,0,0,4,3,1950,3,4,4,3,3,185.0,0.0,709.0,4,4,979,224,0,1203,1.0,0.0,1,0,3,1,2,5,6,5,1950.0,3,352.0,5,5,2,0,0,248,0,0,0,0,7,2009,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
60,75.0,8004,0,0,7,4,2009,2,2,4,3,2,544.0,0.0,832.0,0,4,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,6,3,2009.0,0,552.0,5,5,2,0,150,0,0,0,0,0,12,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
70,60.0,7200,3,0,6,8,1936,2,2,1,3,0,350.0,210.0,560.0,0,4,575,560,0,1135,1.0,0.0,1,0,3,1,2,6,6,3,1971.0,2,576.0,5,5,2,256,0,0,0,0,0,0,4,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,60.0,8281,0,0,4,4,1965,3,4,4,3,5,553.0,311.0,864.0,2,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,4,1965.0,3,360.0,5,5,2,0,0,236,0,0,0,0,12,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
70,74.0,11988,0,1,5,6,1934,3,4,4,3,3,326.0,0.0,715.0,1,0,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,6,2,1939.0,3,240.0,5,5,2,0,0,0,0,0,0,0,8,2008,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,60.0,8430,3,1,4,4,1978,3,2,4,3,5,616.0,0.0,1040.0,4,4,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,6,3,0.0,1,0.0,3,3,2,0,0,0,0,0,0,0,8,2009,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
120,46.9,3072,3,0,6,4,2004,2,2,4,3,6,0.0,0.0,1375.0,0,4,1414,0,0,1414,0.0,0.0,2,0,2,1,2,6,6,5,2004.0,0,398.0,5,5,2,144,20,0,0,0,0,0,5,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,85.0,10628,3,0,6,4,1970,3,4,1,1,2,778.0,0.0,1277.0,4,4,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,6,4,1970.0,3,526.0,5,5,2,0,0,0,0,176,0,0,4,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,79.0,9480,3,0,4,6,1942,3,4,4,3,3,386.0,0.0,728.0,0,4,888,756,0,1644,0.0,0.0,1,1,3,1,2,7,6,2,1942.0,3,312.0,5,5,2,168,0,0,0,0,0,0,6,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,98.0,11428,0,0,7,4,2006,2,2,4,3,6,0.0,0.0,1626.0,0,4,1634,0,0,1634,0.0,0.0,2,0,3,1,2,7,6,2,2006.0,2,866.0,5,5,2,0,44,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,76.0,9291,0,0,5,4,1993,2,2,4,3,2,426.0,0.0,832.0,0,4,832,878,0,1710,0.0,0.0,2,1,3,1,2,7,6,3,1993.0,2,506.0,5,5,2,144,70,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
